#OTU ID	taxonomy	ExN.Nereotest.ExN.1	ExN.Nereotest.ExN.2	ExN.Nereotest.ExN.3	ExN.Nereotest.ExN.4	ExN.Nereotest.ExN.5	ExN.Nereotest.Mast.2	ExN.Nereotest.Mast.3	ExN.Nereotest.Mast.4	ExN.Nereotest.Nereo.1	ExN.Nereotest.Nereo.2	ExN.Nereotest.Nereo.3	ExN.Nereotest.Nereo.4	ExN.Nereotest.Nereo.5	ExN.Nereotest.NereoMast.1	ExN.Nereotest.NereoMast.2	ExN.Nereotest.NereoMast.3	ExN.Nereotest.NereoMast.4	ExN.Nereotest.NereoMast.5	Mast.Loneincube.Mast.1	Mast.Loneincube.Mast.2	Mast.Loneincube.Mast.3	Mast.Loneincube.Mast.4	Mast.Loneincube.Mast.5	Nereo.Loneincube.Nereo.1	Nereo.Loneincube.Nereo.2	Nereo.Loneincube.Nereo.3	Nereo.Loneincube.Nereo.4	Nereo.Loneincube.Nereo.5	water.Loneincube.Mast.1	water.Loneincube.Mast.2	water.Loneincube.Mast.3	water.Loneincube.Mast.4	water.Loneincube.Mast.5	water.Loneincube.Nereo.1	water.Loneincube.Nereo.2	water.Loneincube.Nereo.3	water.Loneincube.Nereo.4	Water.Nereotest.ExN.1	Water.Nereotest.ExN.2	Water.Nereotest.ExN.3	Water.Nereotest.ExN.4	Water.Nereotest.ExN.5	Water.Nereotest.Mast.1	Water.Nereotest.Mast.2	Water.Nereotest.Mast.3	Water.Nereotest.Mast.4	Water.Nereotest.Mast.5	Water.Nereotest.Nereo.1	Water.Nereotest.Nereo.2	Water.Nereotest.Nereo.3	Water.Nereotest.Nereo.4	Water.Nereotest.Nereo.5	Water.Nereotest.NereoMast.1	Water.Nereotest.NereoMast.2	Water.Nereotest.NereoMast.3	Water.Nereotest.NereoMast.4	Water.Nereotest.NereoMast.5	Water.Nereotest.H2O.1	Water.Nereotest.H2O.2	Water.Nereotest.H2O.4	Water.Nereotest.H2O.5	YoungNereo.Environmental.Brockton.1	YoungNereo.Environmental.Brockton.2	YoungNereo.Environmental.Brockton.3	YoungNereo.Environmental.Brockton.4	YoungNereo.Environmental.Brockton.5	Nereocystis.Environmental.StarfishInner.1	Nereocystis.Environmental.StarfishInner.2	Nereocystis.Environmental.StarfishInner.3	Nereocystis.Environmental.StarfishInner.4	Nereocystis.Environmental.StarfishOuter2.1	Nereocystis.Environmental.StarfishOuter3.2	Nereocystis.Environmental.StarfishOuter4.3	Nereocystis.Environmental.StarfishOuter5.4	Water.Environmental.StarfishInner.2	Water.Environmental.StarfishInner.3	Water.Environmental.StarfishOuter.1	Water.Environmental.StarfishOuter.2	Mast.Environmental.Brockton.1	Mast.Environmental.Brockton.2	Mast.Environmental.Brockton.3	Mast.Environmental.Brockton.4	Mast.Environmental.Brockton.5	OldNereo.Environmental.Brockton.1	OldNereo.Environmental.Brockton.2	OldNereo.Environmental.Brockton.3	OldNereo.Environmental.Brockton.4	OldNereo.Environmental.Brockton.5
8605	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Pontivivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	56	8	69	12	0	39	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	13	8	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	0
15722	Bacteria; __Planctomycetes; __OM190; __OM190; __OM190; __OM190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	45	9	42	14	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	10	18	0	0	0	0	0	0	6	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	39	13	0	0	0	0	0	0
3957	Bacteria; __TM6_(Dependentiae); __TM6_(Dependentiae); __TM6_(Dependentiae); __TM6_(Dependentiae); __TM6_(Dependentiae); __uncultured_bacterium	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	61	45	0	10	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
21345	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Gammaproteobacteria_Incertae_Sedis; __Unknown_Family; __Marinicella; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	30	92	113	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
22526	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Glaciecola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	94	32	0	0	0	0	0	0	0	0	0	0	0	0	39	37	42	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1705	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __uncultured; __uncultured	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3657	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __uncultured; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	8	0	0	0	0	0	0	0	62	0	0	0	0	0	17	0	0	0	0	0	0	0	48	14	19	55	0	0	0	0	0	0	9	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13814	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	45	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	0	0	0	0	0	33	14	30	20	59	0	0	0	13	10	19	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
22633	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Persicirhabdus; __uncultured_bacterium	0	0	12	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	69	0	0	0	0	6	0	9	0	0	0	0	19	0	0	0	0	0	0	0	0	7	5	0	0	0	0	92	0	0	13	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
9331	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __Lewinella	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	20	19	11	37	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
19671	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Colwelliaceae; __Colwellia; __unidentified	0	0	8	0	5	0	0	0	0	7	11	11	5	8	11	105	5	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	9	50	0	0	6	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20217	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter	0	8	8	0	5	0	0	0	0	0	6	0	5	78	14	0	7	0	0	0	0	0	0	46	26	29	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21482	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __uncultured; __uncultured_Flavobacteriia_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	23	28	25	201	0	0	0	0	0	0	6	0	0	0
9958	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Vibrionales; __Vibrionaceae; __Vibrio; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	166	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7355	Archaea; __Thaumarchaeota; __Marine_Group_I; __Unknown_Order; __Unknown_Family; __Candidatus_Nitrosopumilus; __uncultured_archaeon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	10	0	0	6	0	0	7	0	0	12	6	0	0	0	5	0	15	20	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	37	32	20	64	0	0	6	7	0	0	0	0	0	0
2862	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Pseudohongiella; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	10	20	0	13	0	5	23	0	0	0	0	29	16	23	13	5	0	0	0	0	0	0	17	0	9	8	38	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9773	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Glaciecola; __Glaciecola_punicea	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	31	0	0	11	29	8	53	10	0	0	0	5	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	36	22	9	6	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9963	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Arenicellales; __Arenicellaceae; __Perspicuibacter; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19093	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __uncultured; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	66	41	29	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	29	21	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23025	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Paraglaciecola	5	9	8	0	0	0	0	7	0	19	0	0	0	0	18	39	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	26	17	0	64	40	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19293	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Caulobacterales; __Hyphomonadaceae; __Algimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	70	11	49	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	29	22	32	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20873	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	17	0	14	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	25	72	7	0
21150	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Polaribacter_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	59	49	78	0	0	0	0	0	0	0	5	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
22270	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	11	6	0	21	10	0	10	0	6	0	0	12	0	8	6	16	17	5	34	7	0	16	37	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23237	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Roseibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	5	0	15	6	0	5	6	0	0	0	10	0	5	10	32	16	0	52	7	0	16	39	15	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17545	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Hasllibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	85	42	44	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
11728	Bacteria; __Cyanobacteria; __Cyanobacteria; __SubsectionII; __FamilyII; __Pleurocapsa; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	41	12	0	14	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	22	22	0	0	0	0	0	0	7	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14	5	6	0	0	0	0	0
16466	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	20	57	35	58	0	0	0	0	0	0	20	15	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
19186	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __Unknown_Family; __uncultured; __uncultured_bacterium	0	9	21	0	0	0	15	0	0	10	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	98	0	17	13	0	16	0	17	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10653	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __Unknown_Family; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45	52	42	36	0	0	0	0	0	7	10	19	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0
23174	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	36	91	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	98	0	0	0	0	0	0	0
2045	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Cellvibrionales; __Cellvibrionaceae; __Candidatus_Endobugula; __Candidatus_Endobugula_sertula_(Bugula_neritina_bacterial_symbiont)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21360	Bacteria; __Proteobacteria; __Deltaproteobacteria; __Bdellovibrionales; __Bdellovibrionaceae; __Bdellovibrio; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	40	0	0	0	0	18	0	0	0	0	0	0	0	0	7	50	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	37	7	0	0
1122	Bacteria; __Chloroflexi; __Ardenticatenia; __uncultured; __uncultured; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	17	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	62	19	0	0	0	0	0	0
14999	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Tenacibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	79	13	150	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22449	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Glaciecola	10	0	5	0	0	0	0	0	0	46	38	6	0	0	13	18	12	17	0	0	0	0	0	0	0	6	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23249	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Marivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	40	5	20	12	25	0	37	0	37	30	6	0	0	0	12	0	0	0	8	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12277	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __Portibacter; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	23	33	7	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	6	0	0	0	0	0
13648	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	56	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	7	0	6	0	0	0	0	0	0	18	0	0	0	0	0	39	5	24	17	57	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
22044	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Chromatiales; __Granulosicoccaceae; __Granulosicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	25	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	24	33	15	135	0	0	0	0	0
7832	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Chromatiales; __Granulosicoccaceae; __Granulosicoccus; __uncultured_proteobacterium	0	0	0	0	0	0	0	12	0	10	0	0	0	0	17	0	0	29	0	0	0	0	0	14	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	18	0	7	34	32	9	26	0	0	0	0	0	0	0	0	0	0	0	10	0	0
7156	Bacteria; __Chlamydiae; __Chlamydiae; __Chlamydiales; __Simkaniaceae; __uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	17	15	10	0	8	7	0	10	6	13	0	21	18	0	26	11	5	0	0	34	9	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10318	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodospirillales; __Rhodospirillaceae; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	9	8	0	0	65	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	53	5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11991	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	24	35	13	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	23	0	0	0	0	0	0	0
13015	Bacteria; __Peregrinibacteria; __Peregrinibacteria; __Peregrinibacteria; __Peregrinibacteria; __Peregrinibacteria	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	8	139	0	0
22058	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Chromatiales; __Granulosicoccaceae; __Granulosicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	41	12	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	27	53	14	39	0	0	0	0	0
21779	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	31	47	73	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	8	10	0	0	0	0	0	0	7	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
20777	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	6	0	0	9
4523	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Idiomarinaceae; __Idiomarina	14	0	0	0	12	0	12	42	0	16	84	10	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0	7	0	0	7	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18357	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Alteromonas	0	6	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	12	23	0	7	12	0	0	0	0	13	7	24	5	13	20	22	0	7	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2235	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Schleiferiaceae; __Schleiferia; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	165	51	0	0	0	0	0	0
